+------+------------------+-------------+---------------+
| Rank |    Drug Name     | Target Name | Binding Score |
| 400  | ZINC000003861134 |    Q4QBL1   |     33.54     |
| 401  | ZINC000001069090 |    Q4QBL1   |     33.54     |
| 402  | ZINC000068245464 |    Q4QBL1   |     33.81     |
| 403  | ZINC000043197072 |    Q4QBL1   |     33.82     |
| 404  | ZINC000000011481 |    Q4QBL1   |     33.97     |
| 405  | ZINC000035310025 |    Q4QBL1   |     34.21     |
| 406  | ZINC000036184574 |    Q4QBL1   |     34.22     |
| 407  | ZINC000004212809 |    Q4QBL1   |     34.36     |
| 408  | ZINC000003986713 |    Q4QBL1   |     34.76     |
| 409  | ZINC000001482077 |    Q4QBL1   |     35.03     |
| 410  | ZINC000100036900 |    Q4QBL1   |     35.11     |
| 411  | ZINC000100036904 |    Q4QBL1   |     35.11     |
| 412  | ZINC000100036907 |    Q4QBL1   |     35.11     |
| 413  | ZINC000100036910 |    Q4QBL1   |     35.11     |
| 414  | ZINC000084400879 |    Q4QBL1   |     35.17     |
| 415  | ZINC000019796087 |    Q4QBL1   |     35.17     |
| 416  | ZINC000117445039 |    Q4QBL1   |     35.22     |
| 417  | ZINC000000607750 |    Q4QBL1   |     35.41     |
| 418  | ZINC000002038967 |    Q4QBL1   |     35.41     |
| 419  | ZINC000004097384 |    Q4QBL1   |     35.41     |
| 420  | ZINC000003875362 |    Q4QBL1   |     35.41     |
| 421  | ZINC000068267814 |    Q4QBL1   |     35.48     |
| 422  | ZINC000003930092 |    Q4QBL1   |     35.73     |
| 423  | ZINC000137099035 |    Q4QBL1   |     35.82     |
| 424  | ZINC000116262036 |    Q4QBL1   |     35.82     |
| 425  | ZINC000141600395 |    Q4QBL1   |     35.82     |
| 426  | ZINC000143595671 |    Q4QBL1   |     35.82     |
| 427  | ZINC000002570830 |    Q4QBL1   |     36.13     |
| 428  | ZINC000022441997 |    Q4QBL1   |     36.19     |
| 429  | ZINC000095670328 |    Q4QBL1   |     36.44     |
