smiles,index
COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2CCCF,ZINC000003972949
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,ZINC000004097304
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,ZINC000004097467
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,ZINC000004235575
O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,ZINC000006467621
CCCCCCCCCCCCCCCC[n+]1ccccc1,ZINC000006845963
O=C1CN(/N=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(O)=N1,ZINC000007997966
CC(=O)N(C[C@H](O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NC[C@H](O)CO)c1I,ZINC000008214418
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,ZINC000008214629
N#C/C(=C1/SC[C@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,ZINC000008383240
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,ZINC000021981454
O=C(O)[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,ZINC000028973441
O=C(O)[C@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,ZINC000028973446
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,ZINC000030691754
CN[C@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,ZINC000038140873
COc1c(OCCCN2CCOCC2)ccc2c1N=C(/N=C(\O)c1cnc(N)nc1)N1CCN=C21,ZINC000068247389
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,ZINC000072318121
CCN1C(=O)N[C@H](c2ccccc2)C1=O,ZINC000000000271
CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1,ZINC000000004893
C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,ZINC000000006251
COc1ccc(C[C@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,ZINC000000897256
COc1ccc(C[C@@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1,ZINC000000897258
CCN1C(=O)N[C@@H](c2ccccc2)C1=O,ZINC000000897291
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,ZINC000003992105
CCC[C@@H]1C[C@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,ZINC000004097283
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,ZINC000004099008
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,ZINC000004215234
CCCCC(F)(F)[C@@]1(O)CC[C@@H]2[C@H](CCCCCCC(=O)O)C(=O)C[C@H]2O1,ZINC000004654889
CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NC[C@@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I,ZINC000008035377
Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3nsc(N)n3)[C@H]2SC1,ZINC000009164421
CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1,ZINC000011677376
O[C@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,ZINC000011681534
CN(C)C(=N)NC(=N)N,ZINC000012859773
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)[C@@H](COCc1ccccc1)C(=O)O,ZINC000021982937
C[C@@H]1[C@@H](c2ccccc2)OCCN1C,ZINC000022010375
CNCC(=O)OCc1cccnc1N(C)C(=O)O[C@H](C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1,ZINC000029571072
C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,ZINC000030691420
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)[C@H](COCc1ccccc1)C(=O)O,ZINC000033965961
CN1C[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@@H]2C1,ZINC000034125842
O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,ZINC000038945666
CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)cc2)cc1,ZINC000043194409
CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1,ZINC000043207237
CNCC(=O)OCc1cccnc1N(C)C(=O)O[C@@H](C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1,ZINC000049637509
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@H](C)C(=O)C(C)(C)[C@H](O)CC(=O)N1,ZINC000052245489
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)\C=C/CNC(=O)/C=C\[C@@H](C)[C@@H](C(C)C)OC(=O)[C@H]12,ZINC000053683271
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)\C=C/CNC(=O)/C=C\[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,ZINC000054053579
O=C(O)CN(CCN(CC(=O)O)C[C@@H](CO[P@](=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)N(CC(=O)O)CC(=O)O)CC(=O)O,ZINC000060392785
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C,ZINC000072481720
O=C(OC1C[C@@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,ZINC000100018594
COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,ZINC000150601177
COc1ccc2c(O[C@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,ZINC000164760874
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)C=C(C)C=CCNC(=O)C=C[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,ZINC000261527196
N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,ZINC000000601317
CN(C)C(=O)N[C@@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,ZINC000100907004
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,ZINC000003794794
OCc1cc([C@@H](O)CNCCCCCCOCCCCc2ccccc2)ccc1O,ZINC000003799072
CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,ZINC000003806104
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,ZINC000003812869
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,ZINC000001850374
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,ZINC000003201907
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,ZINC000003776633
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,ZINC000003779042
Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,ZINC000003812988
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,ZINC000003826253
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,ZINC000003782818
COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,ZINC000003816292
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,ZINC000003830441
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,ZINC000003798537
C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,ZINC000003802417
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,ZINC000003812306
C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,ZINC000003813047
O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,ZINC000000537964
O=C(OC1C[C@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,ZINC000000897301
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,ZINC000003830276
CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,ZINC000003830961
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,ZINC000003979899
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,ZINC000003989268
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,ZINC000003993846
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S@@](=O)CCCC(F)(F)C(F)(F)F)[C@@H]3[C@@H]1CC[C@@H]2O,ZINC000003995807
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S@](=O)CCCC(F)(F)C(F)(F)F)[C@@H]3[C@@H]1CC[C@@H]2O,ZINC000003995811
Cc1ccc(/C=C2/C(=O)[C@]3(C)CC[C@H]2C3(C)C)cc1,ZINC000013831141
C[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C)C(C)(C)O,ZINC000013911941
CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/C(F)(F)COc1ccccc1,ZINC000013912394
CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,ZINC000100016058
O=C(OC1C[C@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,ZINC000100018598
CCCC[C@@H](CC)COC(=O)/C=C\c1ccc(OC)cc1,ZINC000017285869
CCCC[C@H](CC)COC(=O)/C=C\c1ccc(OC)cc1,ZINC000017285872
OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,ZINC000034608502
COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,ZINC000034636383
C/C=C1/NC(=O)[C@H]2CSSCCC=C[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,ZINC000306122005
CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,ZINC000049783788
CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,ZINC000145401681
C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)c(C)c5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,ZINC000150338699
COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,ZINC000150338708
CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,ZINC000164528615
C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H](C[C@H](O)CN)[C@@H]3OC,ZINC000169344691
CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,ZINC000085537017
C[C@H]1O[C@@H](O[C@H]2/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)C[C@@H](O)C[C@@H](O)C[C@@H](O)CC[C@@H](O)[C@@H](O)CC(=O)C[C@@H](O)[C@@H](C(=O)O)[C@@H](O)C2)[C@@H](O)[C@@H](N)[C@@H]1O,ZINC000252286875
C[C@@H]1[C@@H](C)OC(=O)C[C@@H](O)C[C@@H](O)C[C@@H](O)CC[C@@H](O)[C@@H](O)CC(=O)C[C@@H](O)[C@@H](C(=O)O)[C@@H](O)C[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@@H](C)[C@H]1O,ZINC000252286876
C[C@@H]1/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@H](O)[C@H](C(=O)O)[C@H](O)CC(=O)C[C@H](O)[C@H](O)CC[C@H](O)C[C@H](O)C[C@H](O)CC(=O)O[C@H](C)[C@H](C)[C@H]1O,ZINC000252286877
C[C@H]1[C@@H](O)[C@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@H](O)[C@H](C(=O)O)[C@H](O)CC(=O)C[C@H](O)[C@H](O)CC[C@H](O)C[C@H](O)C[C@H](O)CC(=O)O[C@@H]1C,ZINC000252286878
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5C=CCCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,ZINC000253632968
CC(=O)N=c1sc(S(N)(=O)=O)nn1C,ZINC000253917094
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,ZINC000095564694
CCO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,ZINC000096006023
O=C(O)C[C@@H]1CC[C@H](NC(=O)Cc2cccs2)B(O)O1,ZINC000199517773
Cc1nnc(C(C)C)n1C1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,ZINC000003817234
C[C@H]1[C@H](c2ccccc2)OCCN1C,ZINC000022010387
CCOc1ccc(C[C@@H](CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1,ZINC000022448097
CC1(C)[C@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)/C2=C/c1ccc(/C=C2/C(=O)[C@@]3(CS(=O)(=O)O)CC[C@H]2C3(C)C)cc1,ZINC000100370145
[C-]#[N+]CC(C)(C)OC,ZINC000059111167
C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H](C[C@H](O)CN)[C@@H]3OC,ZINC000169621219
CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O,ZINC000003780800
N[C@@H](CO)C(=O)NNCc1ccc(O)c(O)c1O,ZINC000003830274
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,ZINC000003830375
C#C[C@@]1(O)CC[C@H]2[C@H]3CCc4cc(O)ccc4[C@@H]3CC[C@]21C,ZINC000003830792
C[C@H](CCc1ccccc1)N[C@H](C)[C@H](O)c1ccc(O)cc1,ZINC000003831238
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12,ZINC000003873879
CC(C)(CO)[C@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,ZINC000003874606
N=c1ccn2c(n1)O[C@@H]1[C@@H](O)[C@H](CO)O[C@@H]12,ZINC000003882034
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,ZINC000257372319
OC[C@@H]1NC[C@H](O)[C@H](O)[C@@H]1O,ZINC000001618046
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,ZINC000100026355
Oc1ccccc1OCCNC[C@@H](O)COc1cccc2[nH]c3ccccc3c12,ZINC000002509755
COc1ccc(O)cc1OCCNC[C@@H](O)COc1cccc2[nH]c3ccccc3c12,ZINC000002526389
CC(=O)Nc1c(NC=O)nc(O)n(C)c1=O,ZINC000002570884
OC[C@@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O,ZINC000003870515
OC[C@H](O)[C@H](O)CO,ZINC000017971067
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)CCC1,ZINC000004098984
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,ZINC000004099050
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,ZINC000004261765
CNC[C@@H](O)c1ccc(O)cc1,ZINC000000000733
C[Si](C)(C)O[Si](C)(C)C,ZINC000169743072
O=C(CSc1ccncc1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CO)CS[C@@H]12,ZINC000082105375
CN[C@@H]1C[C@H](N)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3O[C@@]4(O[C@@H]23)O[C@H]([C@H](N)CO)[C@H](O)[C@H](O)[C@@H]4O)[C@H]1O,ZINC000248025593
CN[C@@H]1C[C@H](N)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3O[C@@]4(O[C@@H]23)O[C@H]([C@H](N)CO)[C@H](O)[C@H](O)[C@@H]4O)[C@@H]1O,ZINC000248025606
O=C1CC[C@@H](N2C(=O)C3=C[C@@H]4O[C@@H]4C=C3C2=O)C(=O)N1,ZINC000095617642
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnnn2[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,ZINC000095617635
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(S(=O)(=O)O)cc2)cc1,ZINC000095618351
OC[C@H]1O[C@@H](O[C@H]2[C@@H](O)CO[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,ZINC000095619106
c1coc(CNc2ncnc3[nH]cnc23)c1,ZINC000000001601
O=C(O)c1ccccn1,ZINC000000039905
Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2cc(O)ccc2[nH]1,ZINC000000839083
C[C@@H](N)C(=O)CCCCCC(=O)O,ZINC000001532844
O=C1NC(=O)[C@H](N2C(=O)c3ccccc3C2=O)C[C@@H]1O,ZINC000022061255
O=C1NC(=O)[C@@H](N2C(=O)c3ccccc3C2=O)C[C@@H]1O,ZINC000022061261
CC(C)[C@@H](C(=O)O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C(=O)CC[C@@H](C)O,ZINC000022061293
CC(C)[C@@H](C(=O)O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C(=O)CC[C@H](C)O,ZINC000022061296
CN1CCC[C@@H]1c1ccc[n+](C)c1,ZINC000022063424
C=C/C=C(\CCC)C(=O)O,ZINC000022066121
C[C@@H](c1nc[n+]([O-])cc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,ZINC000022067493
CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,ZINC000022446674
C[C@@H](C[C@@H](C[C@H](C[C@@H](C[C@@H](C)C(=O)O)C(=O)O)C[C@H](O)[C@H](O)C[C@@H](C[C@H](C[C@H](C)C(=O)O)C(=O)O)C[C@H](C[C@@H](C)C(=O)O)C(=O)O)C(=O)O)C(=O)O,ZINC000299818005
C[C@@H](C[C@H](C[C@H](C[C@H](C[C@H](C)C(=O)O)C(=O)O)C[C@@H](O)[C@@H](O)C[C@@H](C[C@@H](C[C@@H](C)C(=O)O)C(=O)O)C[C@H](C[C@H](C)C(=O)O)C(=O)O)C(=O)O)C(=O)O,ZINC000299818006
C[C@@H](C[C@@H](CC(C[C@H](C[C@H](C)C(=O)O)C(=O)O)C[C@@H](O)[C@@H](O)C[C@@H](C[C@@H](C[C@@H](C)C(=O)O)C(=O)O)C[C@H](C[C@H](C)C(=O)O)C(=O)O)C(=O)O)C(=O)O,ZINC000299818007
C[C@@H](C[C@@H](C[C@H](C[C@@H](C[C@@H](C)C(=O)O)C(=O)O)C[C@H](O)[C@H](O)C[C@H](C[C@@H](C[C@@H](C)C(=O)O)C(=O)O)C[C@H](C[C@H](C)C(=O)O)C(=O)O)C(=O)O)C(=O)O,ZINC000299818008
CC(C)[C@H](C)/C=C/[C@@H](C)[C@H]1CC[C@@H]2/C(=C/C=C3/C[C@@H](O)CC[C@H]3C)CCC[C@]21C,ZINC000299818010
CC(C)[C@@H](C)/C=C/[C@H](C)[C@H]1CC[C@@H]2/C(=C/C=C3/C[C@@H](O)CC[C@H]3C)CCC[C@]21C,ZINC000299818011
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@@H](O)O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)[C@H]4O)[C@H]3O)O[C@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,ZINC000299818012
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,ZINC000299818013
C[C@@H]1C/C=C\C=C\C=C\C=C\[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@@](O)(C[C@H](O)[C@H]2C(=O)O)[C@@H](O)C[C@@H]2O[C@@H]2/C=C\C(=O)O1,ZINC000299818014
C[C@@H]1C/C=C\C=C\C=C\C=C\[C@H](O[C@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@@](O)(C[C@H](O)[C@H]2C(=O)O)[C@@H](O)C[C@@H]2O[C@@H]2/C=C\C(=O)O1,ZINC000299818015
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)/C(=C/NN2CCN(C3CCCC3)CC2)C(=C4O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,ZINC000299818016
N=C1NCc2c(ccc(Cl)c2Cl)N1,ZINC000029130869
O=C(O[C@@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,ZINC000030691722
NC(=O)OCC(O)(COC(N)=O)c1ccccc1,ZINC000030731143
CCC1=N[C@@H](C)CC1(c1ccccc1)c1ccccc1,ZINC000030731351
CCC1=N[C@H](C)CC1(c1ccccc1)c1ccccc1,ZINC000030731355
C[C@@H](C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(C(=O)c2ccccc2)c1,ZINC000031417974
C[C@H](C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(C(=O)c2ccccc2)c1,ZINC000031417978
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,ZINC000031460450
