+------+-----------+-------------+---------------+
| Rank | Drug Name | Target Name | Binding Score |
| 505  |   id-946  |    Q27686   |     343.03    |
| 506  |  id-1878  |    Q27686   |     345.06    |
| 507  |  id-4616  |    Q27686   |     347.03    |
| 508  |   id-280  |    Q27686   |     351.92    |
| 509  |  id-4150  |    Q27686   |     353.35    |
| 510  |  id-2827  |    Q27686   |     355.36    |
| 511  |   id-277  |    Q27686   |     356.92    |
| 512  |  id-2102  |    Q27686   |     358.94    |
| 513  |  id-1619  |    Q27686   |     360.21    |
| 514  |  id-1438  |    Q27686   |     361.29    |
| 515  |  id-2205  |    Q27686   |     367.27    |
| 516  |  id-1031  |    Q27686   |     367.30    |
| 517  |  id-2823  |    Q27686   |     367.60    |
| 518  |  id-2445  |    Q27686   |     367.60    |
| 519  |   id-961  |    Q27686   |     372.01    |
| 520  |  id-3183  |    Q27686   |     372.99    |
| 521  |  id-1607  |    Q27686   |     375.47    |
| 522  |  id-3428  |    Q27686   |     377.10    |
| 523  |   id-969  |    Q27686   |     382.18    |
| 524  |   id-374  |    Q27686   |     382.74    |
| 525  |  id-2171  |    Q27686   |     385.06    |
| 526  |  id-3232  |    Q27686   |     386.84    |
| 527  |  id-1330  |    Q27686   |     393.20    |
| 528  |   id-847  |    Q27686   |     393.88    |
| 529  |  id-2668  |    Q27686   |     394.62    |
| 530  |   id-68   |    Q27686   |     394.78    |
| 531  |  id-3644  |    Q27686   |     395.55    |
| 532  |  id-1385  |    Q27686   |     395.78    |
| 533  |  id-3759  |    Q27686   |     399.44    |
| 534  |  id-5242  |    Q27686   |     400.02    |
