+------+-----------+-------------+---------------+
| Rank | Drug Name | Target Name | Binding Score |
| 445  |  id-1848  |    Q4QBL1   |     172.17    |
| 446  |  id-2812  |    Q4QBL1   |     172.51    |
| 447  |   id-256  |    Q4QBL1   |     173.24    |
| 448  |  id-3839  |    Q4QBL1   |     174.80    |
| 449  |  id-1794  |    Q4QBL1   |     174.90    |
| 450  |  id-2639  |    Q4QBL1   |     175.06    |
| 451  |   id-900  |    Q4QBL1   |     175.34    |
| 452  |   id-673  |    Q4QBL1   |     178.26    |
| 453  |  id-3366  |    Q4QBL1   |     179.71    |
| 454  |  id-4553  |    Q4QBL1   |     179.73    |
| 455  |  id-3573  |    Q4QBL1   |     180.02    |
| 456  |   id-276  |    Q4QBL1   |     180.62    |
| 457  |  id-3114  |    Q4QBL1   |     180.97    |
| 458  |   id-234  |    Q4QBL1   |     182.69    |
| 459  |  id-4580  |    Q4QBL1   |     184.11    |
| 460  |  id-1240  |    Q4QBL1   |     185.05    |
| 461  |  id-3197  |    Q4QBL1   |     185.82    |
| 462  |  id-2331  |    Q4QBL1   |     187.10    |
| 463  |  id-3271  |    Q4QBL1   |     187.26    |
| 464  |  id-3234  |    Q4QBL1   |     187.58    |
| 465  |  id-2264  |    Q4QBL1   |     188.93    |
| 466  |  id-1115  |    Q4QBL1   |     189.20    |
| 467  |  id-3319  |    Q4QBL1   |     190.13    |
| 468  |  id-1129  |    Q4QBL1   |     190.20    |
| 469  |  id-4381  |    Q4QBL1   |     194.63    |
| 470  |  id-1876  |    Q4QBL1   |     194.86    |
| 471  |  id-2725  |    Q4QBL1   |     196.08    |
| 472  |  id-2063  |    Q4QBL1   |     197.22    |
| 473  |  id-2112  |    Q4QBL1   |     198.80    |
| 474  |   id-434  |    Q4QBL1   |     200.74    |
| 475  |  id-4973  |    Q4QBL1   |     201.16    |
| 476  |   id-700  |    Q4QBL1   |     201.27    |
| 477  |   id-925  |    Q4QBL1   |     202.50    |
| 478  |  id-1785  |    Q4QBL1   |     204.34    |
