+------+-----------+-------------+---------------+
| Rank | Drug Name | Target Name | Binding Score |
| 269  |  id-5305  |    Q4QHJ8   |     52.39     |
| 270  |   id-466  |    Q4QHJ8   |     52.60     |
| 271  |  id-2611  |    Q4QHJ8   |     52.72     |
| 272  |  id-4329  |    Q4QHJ8   |     52.78     |
| 273  |  id-4808  |    Q4QHJ8   |     54.24     |
| 274  |  id-1217  |    Q4QHJ8   |     54.24     |
| 275  |  id-1206  |    Q4QHJ8   |     55.08     |
| 276  |  id-1255  |    Q4QHJ8   |     55.79     |
| 277  |  id-4223  |    Q4QHJ8   |     56.68     |
| 278  |  id-1198  |    Q4QHJ8   |     56.79     |
| 279  |  id-4151  |    Q4QHJ8   |     57.18     |
| 280  |  id-4535  |    Q4QHJ8   |     57.77     |
| 281  |  id-1743  |    Q4QHJ8   |     57.84     |
| 282  |  id-2607  |    Q4QHJ8   |     57.92     |
| 283  |   id-730  |    Q4QHJ8   |     58.08     |
| 284  |  id-4651  |    Q4QHJ8   |     58.08     |
| 285  |  id-3048  |    Q4QHJ8   |     58.11     |
| 286  |  id-2111  |    Q4QHJ8   |     58.24     |
| 287  |  id-1084  |    Q4QHJ8   |     58.30     |
| 288  |  id-4810  |    Q4QHJ8   |     58.66     |
| 289  |  id-3746  |    Q4QHJ8   |     59.81     |
| 290  |  id-5201  |    Q4QHJ8   |     59.95     |
| 291  |  id-1879  |    Q4QHJ8   |     60.23     |
| 292  |  id-5133  |    Q4QHJ8   |     61.24     |
| 293  |  id-3406  |    Q4QHJ8   |     61.36     |
| 294  |  id-1734  |    Q4QHJ8   |     61.54     |
| 295  |  id-1779  |    Q4QHJ8   |     62.14     |
| 296  |   id-779  |    Q4QHJ8   |     62.89     |
| 297  |  id-4870  |    Q4QHJ8   |     63.09     |
| 298  |   id-213  |    Q4QHJ8   |     63.37     |
| 299  |  id-4832  |    Q4QHJ8   |     64.20     |
| 300  |  id-5360  |    Q4QHJ8   |     64.51     |
| 301  |  id-4721  |    Q4QHJ8   |     64.72     |
| 302  |  id-4322  |    Q4QHJ8   |     65.19     |
| 303  |  id-1327  |    Q4QHJ8   |     65.99     |
| 304  |  id-2571  |    Q4QHJ8   |     66.00     |
| 305  |  id-1422  |    Q4QHJ8   |     66.81     |
| 306  |  id-2492  |    Q4QHJ8   |     66.83     |
| 307  |  id-3273  |    Q4QHJ8   |     67.13     |
| 308  |   id-191  |    Q4QHJ8   |     67.19     |
| 309  |  id-3206  |    Q4QHJ8   |     67.54     |
| 310  |  id-1572  |    Q4QHJ8   |     68.36     |
| 311  |  id-1962  |    Q4QHJ8   |     68.36     |
| 312  |  id-2103  |    Q4QHJ8   |     68.47     |
| 313  |  id-2396  |    Q4QHJ8   |     68.91     |
| 314  |   id-491  |    Q4QHJ8   |     68.95     |
| 315  |   id-487  |    Q4QHJ8   |     69.01     |
| 316  |  id-3429  |    Q4QHJ8   |     69.25     |
| 317  |   id-454  |    Q4QHJ8   |     69.52     |
| 318  |   id-611  |    Q4QHJ8   |     70.13     |
| 319  |   id-297  |    Q4QHJ8   |     70.20     |
| 320  |  id-2734  |    Q4QHJ8   |     70.66     |
| 321  |  id-5307  |    Q4QHJ8   |     70.85     |
| 322  |  id-3390  |    Q4QHJ8   |     70.87     |
| 323  |  id-4157  |    Q4QHJ8   |     70.89     |
| 324  |   id-468  |    Q4QHJ8   |     71.03     |
| 325  |  id-3356  |    Q4QHJ8   |     71.03     |
| 326  |  id-2759  |    Q4QHJ8   |     71.26     |
| 327  |  id-2333  |    Q4QHJ8   |     72.04     |
| 328  |  id-2273  |    Q4QHJ8   |     73.35     |
| 329  |  id-4628  |    Q4QHJ8   |     73.36     |
| 330  |  id-1067  |    Q4QHJ8   |     73.93     |
| 331  |  id-2999  |    Q4QHJ8   |     73.97     |
| 332  |   id-865  |    Q4QHJ8   |     74.19     |
| 333  |  id-2707  |    Q4QHJ8   |     74.50     |
| 334  |   id-348  |    Q4QHJ8   |     74.81     |
| 335  |   id-824  |    Q4QHJ8   |     74.81     |
| 336  |  id-1733  |    Q4QHJ8   |     75.17     |
| 337  |  id-1613  |    Q4QHJ8   |     75.30     |
| 338  |   id-125  |    Q4QHJ8   |     76.30     |
| 339  |  id-1970  |    Q4QHJ8   |     76.51     |
| 340  |  id-1849  |    Q4QHJ8   |     76.56     |
| 341  |  id-2152  |    Q4QHJ8   |     76.57     |
| 342  |  id-2426  |    Q4QHJ8   |     76.59     |
| 343  |  id-1251  |    Q4QHJ8   |     76.74     |
| 344  |  id-1008  |    Q4QHJ8   |     76.93     |
| 345  |  id-2547  |    Q4QHJ8   |     77.12     |
| 346  |  id-1205  |    Q4QHJ8   |     77.66     |
| 347  |  id-2862  |    Q4QHJ8   |     78.10     |
| 348  |  id-4230  |    Q4QHJ8   |     78.34     |
| 349  |  id-3821  |    Q4QHJ8   |     78.39     |
| 350  |  id-2539  |    Q4QHJ8   |     79.06     |
| 351  |  id-3088  |    Q4QHJ8   |     79.85     |
| 352  |  id-3156  |    Q4QHJ8   |     80.34     |
| 353  |   id-766  |    Q4QHJ8   |     80.43     |
| 354  |   id-670  |    Q4QHJ8   |     81.18     |
| 355  |  id-1961  |    Q4QHJ8   |     81.21     |
| 356  |  id-4891  |    Q4QHJ8   |     81.36     |
| 357  |  id-2482  |    Q4QHJ8   |     81.75     |
| 358  |  id-2041  |    Q4QHJ8   |     82.02     |
| 359  |  id-2850  |    Q4QHJ8   |     82.28     |
| 360  |  id-2678  |    Q4QHJ8   |     82.68     |
| 361  |  id-3329  |    Q4QHJ8   |     82.76     |
| 362  |   id-453  |    Q4QHJ8   |     83.98     |
| 363  |   id-254  |    Q4QHJ8   |     84.08     |
| 364  |   id-182  |    Q4QHJ8   |     85.23     |
| 365  |  id-1885  |    Q4QHJ8   |     85.83     |
| 366  |  id-4812  |    Q4QHJ8   |     86.39     |
| 367  |  id-5278  |    Q4QHJ8   |     87.26     |
| 368  |  id-5032  |    Q4QHJ8   |     88.43     |
| 369  |   id-257  |    Q4QHJ8   |     88.43     |
| 370  |   id-660  |    Q4QHJ8   |     88.78     |
| 371  |   id-583  |    Q4QHJ8   |     89.23     |
| 372  |   id-245  |    Q4QHJ8   |     91.29     |
| 373  |   id-246  |    Q4QHJ8   |     91.29     |
| 374  |  id-4493  |    Q4QHJ8   |     92.18     |
| 375  |  id-2386  |    Q4QHJ8   |     92.27     |
| 376  |  id-2870  |    Q4QHJ8   |     92.33     |
| 377  |  id-1057  |    Q4QHJ8   |     92.72     |
| 378  |  id-5328  |    Q4QHJ8   |     93.30     |
| 379  |  id-2441  |    Q4QHJ8   |     94.17     |
| 380  |  id-4141  |    Q4QHJ8   |     94.47     |
| 381  |  id-1469  |    Q4QHJ8   |     94.60     |
| 382  |  id-2060  |    Q4QHJ8   |     94.75     |
| 383  |  id-5292  |    Q4QHJ8   |     95.28     |
| 384  |  id-4620  |    Q4QHJ8   |     95.30     |
| 385  |  id-2466  |    Q4QHJ8   |     95.45     |
| 386  |  id-2218  |    Q4QHJ8   |     95.56     |
| 387  |   id-625  |    Q4QHJ8   |     96.13     |
| 388  |   id-903  |    Q4QHJ8   |     96.14     |
| 389  |  id-5343  |    Q4QHJ8   |     97.11     |
| 390  |  id-1874  |    Q4QHJ8   |     97.22     |
| 391  |  id-5065  |    Q4QHJ8   |     97.41     |
| 392  |  id-4498  |    Q4QHJ8   |     98.37     |
| 393  |   id-882  |    Q4QHJ8   |     98.74     |
| 394  |  id-1761  |    Q4QHJ8   |     98.74     |
| 395  |  id-5348  |    Q4QHJ8   |     101.23    |
| 396  |  id-2066  |    Q4QHJ8   |     101.59    |
| 397  |  id-4186  |    Q4QHJ8   |     101.70    |
| 398  |  id-1574  |    Q4QHJ8   |     101.93    |
| 399  |  id-2226  |    Q4QHJ8   |     102.00    |
| 400  |  id-4470  |    Q4QHJ8   |     102.40    |
| 401  |   id-710  |    Q4QHJ8   |     102.49    |
| 402  |  id-1208  |    Q4QHJ8   |     102.63    |
| 403  |  id-4573  |    Q4QHJ8   |     102.90    |
| 404  |  id-2223  |    Q4QHJ8   |     102.95    |
| 405  |  id-2684  |    Q4QHJ8   |     104.22    |
| 406  |  id-4578  |    Q4QHJ8   |     104.54    |
| 407  |  id-2219  |    Q4QHJ8   |     104.88    |
| 408  |  id-1094  |    Q4QHJ8   |     105.10    |
| 409  |  id-1564  |    Q4QHJ8   |     105.27    |
| 410  |  id-1296  |    Q4QHJ8   |     106.12    |
| 411  |   id-456  |    Q4QHJ8   |     107.36    |
| 412  |   id-751  |    Q4QHJ8   |     108.97    |
| 413  |  id-1605  |    Q4QHJ8   |     109.67    |
| 414  |  id-2291  |    Q4QHJ8   |     111.27    |
| 415  |  id-3217  |    Q4QHJ8   |     112.72    |
| 416  |   id-315  |    Q4QHJ8   |     112.91    |
| 417  |  id-1002  |    Q4QHJ8   |     113.90    |
| 418  |  id-4408  |    Q4QHJ8   |     114.41    |
| 419  |  id-1593  |    Q4QHJ8   |     114.67    |
| 420  |  id-5371  |    Q4QHJ8   |     114.84    |
| 421  |  id-1430  |    Q4QHJ8   |     115.98    |
| 422  |   id-797  |    Q4QHJ8   |     117.37    |
| 423  |  id-2046  |    Q4QHJ8   |     117.49    |
| 424  |  id-3424  |    Q4QHJ8   |     117.66    |
| 425  |  id-3221  |    Q4QHJ8   |     118.04    |
| 426  |  id-2237  |    Q4QHJ8   |     118.08    |
| 427  |   id-968  |    Q4QHJ8   |     119.75    |
| 428  |   id-855  |    Q4QHJ8   |     120.59    |
| 429  |  id-1594  |    Q4QHJ8   |     121.30    |
| 430  |  id-1301  |    Q4QHJ8   |     121.63    |
| 431  |  id-2183  |    Q4QHJ8   |     122.18    |
